Ack,Android_ID,App_Name,At_Home,Current_Activity,Latency,Goal_Alignment,Intervention_Type,Sleepiness,Prolific_ID,Rshci 1,Rshci 2,Rshci 3,Rshci 4,Rshci 5,Valence,Satisfaction,Agency,Multitasking,Social_Situation,Stress,Timestamp,Usefulness,Gender,Age,Impulsivity[Imp1],Impulsivity[Imp2],Impulsivity[Imp3],Impulsivity[Imp4],Impulsivity[Imp5],Impulsivity[Imp6],Impulsivity[Imp7],Impulsivity[Imp8],Impulsivity[Imp9],Impulsivity[Imp10],Impulsivity[Imp11],Impulsivity[Imp12],Impulsivity[Imp13],Impulsivity[Imp14],Impulsivity[Imp15],Anxiety[Anx1],Anxiety[Anx2],Anxiety[Anx3],Anxiety[Anx4],Anxiety[Anx5],SelfControl[SC1],SelfControl[SC2],SelfControl[SC3],SelfControl[SC4],SelfControl[SC5],SelfControl[SC6],SelfControl[SCATC],SelfControl[SC7],SelfControl[SC8],SelfControl[SC9],SelfControl[SC10],SelfControl[SC11],SelfControl[SC12],SelfControl[SC13],FOMO[Fomo1],FOMO[Fomo2],FOMO[Fomo3],FOMO[Fomo4],FOMO[Fomo5]
True,992c116947fc53c3,Instagram,False,-2,17,6,Vibration,4,676998e4f6daae6e1a643595,2,2,2,2,4,3,6,5,No,alone,7,Mar 3 12:08:40,6,Female,20.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0
True,992c116947fc53c3,TikTok,True,-2,205,5,Vibration,4,676998e4f6daae6e1a643595,5,4,4,4,4,3,5,4,No,alone,4,Mar 8 08:17:28,4,Female,20.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0
True,992c116947fc53c3,,False,-1,144,5,SpotOverlay,6,676998e4f6daae6e1a643595,4,4,4,2,2,2,3,3,No,alone,8,Mar 3 12:49:58,5,Female,20.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0
True,992c116947fc53c3,TikTok,False,2,275,6,Pop-Up,7,676998e4f6daae6e1a643595,4,4,5,5,4,2,3,6,Yes,alone,7,Mar 2 14:49:52,5,Female,20.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0
True,992c116947fc53c3,,True,-3,0,6,Pop-Up,4,676998e4f6daae6e1a643595,4,4,4,3,4,3,5,5,No,alone,4,Mar 8 05:26:53,4,Female,20.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0
True,00d791c49668d482,Facebook,False,3,13,7,Vibration,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,friends,3,Apr 3 15:43:19,7,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,-3,1211,6,Pop-Up,3,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,4,5,6,No,alone,1,Mar 30 08:41:59,6,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,-3,31,6,SpotOverlay,8,6772c5ec9aa61cab9a3cd8c6,5,5,3,5,5,5,6,6,Yes,alone,2,Mar 30 08:03:39,6,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,-3,50,7,SpotOverlay,9,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,alone,0,Apr 1 22:14:36,7,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,False,3,174,7,Vibration,3,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,friends,5,Apr 1 06:40:07,7,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,,True,-3,10,1,Vibration,2,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,1,1,1,Yes,alone,7,Apr 4 11:45:55,1,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,-3,11,7,Vibration,3,6772c5ec9aa61cab9a3cd8c6,5,5,3,5,5,5,7,7,Yes,alone,0,Apr 3 15:59:20,7,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,-3,11,7,Vibration,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,alone,0,Apr 4 08:50:47,7,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,-3,6,1,Vibration,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,1,1,1,Yes,alone,10,Apr 4 12:02:24,1,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,,True,-3,12,1,Vibration,3,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,1,1,1,No,alone,7,Apr 3 17:36:06,1,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,-2,114,7,SpotOverlay,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,4,7,7,Yes,alone,1,Mar 31 20:44:40,7,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,,False,-3,135,1,Vibration,9,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,1,1,1,Yes,alone,8,Apr 2 15:35:48,7,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,-3,765,6,Pop-Up,1,6772c5ec9aa61cab9a3cd8c6,3,3,3,3,3,5,6,6,Yes,friends,0,Mar 31 19:33:21,6,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,False,-2,17,6,Vibration,2,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,alone,1,Apr 2 14:49:31,7,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,,False,3,13,7,Vibration,6,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,friends,1,Apr 3 06:43:53,6,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,-3,956,1,Pop-Up,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,1,1,1,Yes,alone,0,Apr 6 10:49:31,1,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,3,137,4,Vibration,6,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,3,4,4,Yes,friends,9,Mar 29 20:04:34,7,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,,True,-3,142,1,Pop-Up,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,1,1,1,Yes,alone,0,Apr 5 14:34:30,1,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,-3,12,7,Pop-Up,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,alone,0,Apr 5 09:57:24,7,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,-3,0,1,SpotOverlay,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,1,1,1,Yes,alone,0,Apr 5 14:50:58,1,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,False,-3,920,7,Pop-Up,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,friends,0,Apr 4 09:48:17,7,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,False,-3,33,4,Pop-Up,8,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,3,4,3,Yes,alone,4,Apr 2 15:06:02,4,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,00d791c49668d482,Facebook,True,-3,717,7,Pop-Up,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,alone,0,Apr 4 14:42:46,1,Female,44.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,b2cae1de2f5e3d4f,Instagram,True,-1,0,4,Vibration,5,67768cb5c78ca6942d258211,4,4,5,3,4,3,5,4,No,alone,3,Feb 27 08:32:31,5,Male,24.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0
True,b2cae1de2f5e3d4f,Instagram,True,-1,251,5,Vibration,4,67768cb5c78ca6942d258211,4,4,4,4,4,3,4,6,No,alone,0,Mar 10 19:03:53,3,Male,24.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0
True,b2cae1de2f5e3d4f,Instagram,True,0,0,5,Pop-Up,6,67768cb5c78ca6942d258211,4,4,3,3,4,3,4,7,No,alone,4,Feb 25 11:46:59,6,Male,24.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0
True,b2cae1de2f5e3d4f,Instagram,True,0,243,5,Pop-Up,6,67768cb5c78ca6942d258211,4,4,4,5,4,4,6,6,No,alone,4,Feb 26 10:17:13,6,Male,24.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0
True,b2cae1de2f5e3d4f,Instagram,True,-3,138,4,Pop-Up,7,67768cb5c78ca6942d258211,4,4,4,4,5,4,4,6,No,alone,1,Feb 25 22:28:43,6,Male,24.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0
True,b2cae1de2f5e3d4f,Instagram,True,-2,2,6,Pop-Up,7,67768cb5c78ca6942d258211,4,4,4,4,4,4,5,6,No,alone,2,Feb 26 21:38:03,6,Male,24.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0
True,b2cae1de2f5e3d4f,Instagram,True,-1,0,5,Pop-Up,4,67768cb5c78ca6942d258211,4,4,5,5,5,4,5,6,No,alone,4,Feb 27 11:37:08,6,Male,24.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0
True,16052d7180895a7f,Instagram,True,-3,7,4,Vibration,3,67768d5e8b0341abb0f7ef1f,4,4,2,4,4,4,3,7,No,friends,7,Mar 1 07:03:42,2,Female,24.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0
True,16052d7180895a7f,Instagram,True,-3,9,6,Vibration,4,67768d5e8b0341abb0f7ef1f,4,4,2,4,4,4,7,6,No,friends,4,Feb 23 08:46:15,3,Female,24.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0
True,16052d7180895a7f,Instagram,True,-3,40,6,SpotOverlay,7,67768d5e8b0341abb0f7ef1f,4,4,2,2,4,2,7,2,No,friends,7,Feb 25 08:11:18,6,Female,24.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0
True,16052d7180895a7f,Instagram,True,-2,8,6,Vibration,4,67768d5e8b0341abb0f7ef1f,4,5,2,4,5,3,4,7,No,friends,6,Feb 25 09:19:32,2,Female,24.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0
True,16052d7180895a7f,Instagram,True,-3,48,4,SpotOverlay,4,67768d5e8b0341abb0f7ef1f,4,4,2,2,4,4,6,1,No,friends,7,Mar 1 07:33:18,6,Female,24.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0
True,16052d7180895a7f,Instagram,True,-3,34,5,SpotOverlay,4,67768d5e8b0341abb0f7ef1f,4,5,2,2,4,4,6,2,No,friends,3,Feb 27 08:56:58,6,Female,24.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0
True,16052d7180895a7f,Instagram,True,-3,17,5,SpotOverlay,7,67768d5e8b0341abb0f7ef1f,4,4,2,2,4,2,7,3,No,friends,7,Feb 25 07:54:24,6,Female,24.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0
True,16052d7180895a7f,Instagram,True,-3,8,5,Vibration,6,67768d5e8b0341abb0f7ef1f,4,4,2,4,4,3,5,7,No,friends,6,Feb 24 09:45:41,3,Female,24.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0
True,3a170781ea967458,,True,-3,0,4,Vibration,6,6778196d593a47bb67125931,4,4,4,4,4,3,4,6,No,alone,2,Mar 23 10:11:16,2,Male,23.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,2.0,3.0
True,0230b5b64a02adb0,Facebook,True,-2,88,4,Vibration,5,6784409c334eaf1d8e0dd1fb,4,4,4,4,4,3,4,5,No,alone,4,Mar 19 17:52:34,4,Female,53.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
True,0230b5b64a02adb0,Facebook,True,-2,25,5,Vibration,6,6784409c334eaf1d8e0dd1fb,3,4,3,4,4,4,5,5,No,alone,3,Mar 18 17:22:24,4,Female,53.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
True,0230b5b64a02adb0,TikTok,True,0,284,4,SpotOverlay,3,6784409c334eaf1d8e0dd1fb,4,4,4,4,4,4,5,6,Yes,alone,4,Mar 20 18:43:52,4,Female,53.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
True,a41578f547b7d958,Facebook,True,-2,67,6,Vibration,5,6785c695a07c912f4f5a105d,2,3,3,3,3,5,5,2,No,alone,0,Feb 25 19:24:47,6,Female,65.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,4.0,5.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
True,0fd124e29a448588,,True,2,10,5,Pop-Up,6,678b8b6f4d1425ef3b30bd32,2,4,2,2,4,4,5,6,No,alone,3,Mar 17 07:49:57,5,Male,39.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
True,0fd124e29a448588,Facebook,True,-3,517,3,Pop-Up,7,678b8b6f4d1425ef3b30bd32,4,4,4,4,5,4,3,6,No,friends,3,Mar 20 06:48:54,5,Male,39.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
True,0fd124e29a448588,Facebook,True,-2,27,4,Pop-Up,6,678b8b6f4d1425ef3b30bd32,4,4,2,3,2,4,5,5,No,friends,6,Mar 19 18:42:27,5,Male,39.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
True,0fd124e29a448588,Facebook,True,-3,295,5,Vibration,6,678b8b6f4d1425ef3b30bd32,5,5,5,3,4,4,3,3,Yes,friends,5,Mar 20 23:27:03,5,Male,39.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
